protocol,scenario,seed,run_index,encode_p50_ns,encode_p99_ns,encode_p999_ns,encode_p9999_ns,encode_mean_ns,encode_min_ns,encode_max_ns,encode_stddev_ns,encode_cv,encode_tar_p99,encode_tar_p999,encode_tar_p9999,decode_p50_ns,decode_p99_ns,decode_p999_ns,decode_p9999_ns,decode_mean_ns,decode_min_ns,decode_max_ns,decode_stddev_ns,decode_cv,decode_tar_p99,decode_tar_p999,decode_tar_p9999,rt_p50_ns,rt_p99_ns,rt_p999_ns,rt_p9999_ns,rt_mean_ns,rt_min_ns,rt_max_ns,rt_stddev_ns,rt_cv,rt_lsc,rt_tar_p99,rt_tar_p999,rt_tar_p9999,size_median,size_mean,size_min,size_max,throughput_msg_sec,throughput_bytes_sec,throughput_corpus_exhausted,throughput_processed,total_messages,warmup_messages,measured_messages
rkyv,book_small,43,1,171,253,535,5027,178.1,138,7475,74.9,0.420745,1.4795,3.1287,29.3977,36,38,87,175,35.9,32,7071,33.9,0.942062,1.0556,2.4167,4.8611,207,289,602,5267,214.0,174,7511,83.0,0.387713,0.009662,1.3961,2.9082,25.4444,208.0,208.0,208,208,5791260.9,1204582265.1,true,95000,100000,5000,95000
rkyv,book_small,44,2,171,247,515,4915,177.5,136,7739,72.9,0.410577,1.4444,3.0117,28.7427,36,38,45,174,35.9,32,4531,30.0,0.834954,1.0556,1.2500,4.8333,207,283,584,4987,213.4,169,7875,79.9,0.374632,0.009662,1.3671,2.8213,24.0918,208.0,208.0,208,208,5782464.9,1202752696.8,true,95000,100000,5000,95000
rkyv,book_small,45,3,159,241,491,4895,165.5,137,8479,73.5,0.444137,1.5157,3.0881,30.7862,36,38,42,130,35.7,32,4307,14.1,0.393598,1.0556,1.1667,3.6111,195,277,557,4999,201.3,172,8599,75.5,0.375321,0.010256,1.4205,2.8564,25.6359,208.0,208.0,208,208,5786419.5,1203575252.0,true,95000,100000,5000,95000
rkyv,book_small,46,4,171,245,498,5171,177.1,137,8075,73.5,0.415169,1.4327,2.9123,30.2398,36,38,39,122,35.8,32,4659,23.3,0.651642,1.0556,1.0833,3.3889,207,281,556,5223,212.9,173,8215,77.8,0.365445,0.009662,1.3575,2.6860,25.2319,208.0,208.0,208,208,5793660.1,1205081296.0,true,95000,100000,5000,95000
rkyv,book_small,47,5,159,237,456,3317,165.2,137,6391,52.5,0.317808,1.4906,2.8679,20.8616,36,38,38,65,35.8,32,5075,27.4,0.763217,1.0556,1.0556,1.8056,195,273,500,3449,201.0,173,6431,59.2,0.294524,0.010256,1.4000,2.5641,17.6872,208.0,208.0,208,208,5794154.8,1205184195.0,true,95000,100000,5000,95000
rkyv,book_small,48,6,159,235,446,3227,165.2,137,6759,52.5,0.317903,1.4780,2.8050,20.2956,36,38,38,57,35.8,32,5627,26.5,0.739739,1.0556,1.0556,1.5833,195,271,489,3431,201.0,173,6815,58.9,0.292935,0.010256,1.3897,2.5077,17.5949,208.0,208.0,208,208,5777939.0,1201811304.8,true,95000,100000,5000,95000
rkyv,book_small,49,7,171,247,466,3297,177.2,137,6855,55.6,0.313966,1.4444,2.7251,19.2807,36,38,38,46,35.7,32,3715,18.1,0.506074,1.0556,1.0556,1.2778,207,282,512,3347,212.9,172,6891,58.5,0.274827,0.009662,1.3623,2.4734,16.1691,208.0,208.0,208,208,5753191.1,1196663754.7,true,95000,100000,5000,95000
rkyv,book_small,50,8,172,243,496,3375,177.2,136,5339,50.3,0.284032,1.4128,2.8837,19.6221,36,38,38,47,35.8,32,3407,20.2,0.564868,1.0556,1.0556,1.3056,207,278,537,3437,213.0,172,5383,54.3,0.254854,0.009662,1.3430,2.5942,16.6039,208.0,208.0,208,208,5796111.1,1205591111.8,true,95000,100000,5000,95000
rkyv,book_small,51,9,159,235,475,3223,164.6,137,5395,51.1,0.310256,1.4780,2.9874,20.2704,36,38,38,59,35.8,32,5587,26.6,0.744401,1.0556,1.0556,1.6389,194,271,515,3413,200.4,170,5747,57.7,0.287845,0.010309,1.3969,2.6546,17.5928,208.0,208.0,208,208,5793449.9,1205037569.3,true,95000,100000,5000,95000
rkyv,book_small,52,10,159,238,480,3275,165.3,137,6759,57.0,0.344603,1.4969,3.0189,20.5975,36,38,38,63,35.8,32,4455,24.2,0.675274,1.0556,1.0556,1.7500,195,274,521,3417,201.1,172,6795,61.9,0.307787,0.010256,1.4051,2.6718,17.5231,208.0,208.0,208,208,5768228.5,1199791518.0,true,95000,100000,5000,95000
rkyv,book_small,53,11,171,245,459,3253,176.7,137,6199,50.4,0.285269,1.4327,2.6842,19.0234,36,38,42,55,35.7,32,4319,19.6,0.548031,1.0556,1.1667,1.5278,207,281,502,3313,212.4,174,6259,54.1,0.254818,0.009662,1.3575,2.4251,16.0048,208.0,208.0,208,208,5791362.2,1204603340.5,true,95000,100000,5000,95000
rkyv,book_small,54,12,172,245,466,3405,177.6,138,5719,57.2,0.321863,1.4244,2.7093,19.7965,36,38,38,49,35.7,32,3145,17.1,0.479191,1.0556,1.0556,1.3611,207,281,508,3439,213.3,174,5755,59.7,0.280039,0.009662,1.3575,2.4541,16.6135,208.0,208.0,208,208,5781868.7,1202628693.1,true,95000,100000,5000,95000
rkyv,book_small,55,13,159,236,454,3275,165.1,138,5443,52.0,0.314884,1.4843,2.8553,20.5975,36,38,38,55,35.7,32,3401,18.0,0.502654,1.0556,1.0556,1.5278,195,272,498,3409,200.8,174,5479,55.0,0.274150,0.010256,1.3949,2.5538,17.4821,208.0,208.0,208,208,5787855.4,1203873915.2,true,95000,100000,5000,95000
rkyv,book_small,56,14,159,237,465,3225,165.1,138,5287,47.4,0.287394,1.4906,2.9245,20.2830,36,38,38,62,35.6,32,162,1.3,0.035327,1.0556,1.0556,1.7222,195,272,500,3285,200.7,174,5347,47.7,0.237795,0.010256,1.3949,2.5641,16.8462,208.0,208.0,208,208,5743201.4,1194585890.1,true,95000,100000,5000,95000
rkyv,book_small,57,15,173,243,477,3269,177.5,138,5667,53.0,0.298408,1.4046,2.7572,18.8960,36,38,39,68,35.8,31,3107,23.4,0.654477,1.0556,1.0833,1.8889,208,279,523,3317,213.3,173,5719,58.1,0.272320,0.009615,1.3413,2.5144,15.9471,208.0,208.0,208,208,5785990.9,1203486114.4,true,95000,100000,5000,95000
rkyv,book_small,58,16,159,236,469,3155,165.4,136,20463,79.7,0.482284,1.4843,2.9497,19.8428,38,41,41,85,38.4,35,3331,26.6,0.692596,1.0789,1.0789,2.2368,198,275,519,3269,203.7,174,20543,84.2,0.413256,0.010101,1.3889,2.6212,16.5101,208.0,208.0,208,208,5694961.6,1184552003.2,true,95000,100000,5000,95000
rkyv,book_small,59,17,159,235,476,3381,164.8,136,6667,53.8,0.326548,1.4780,2.9937,21.2642,36,38,38,51,35.7,32,5371,19.9,0.556445,1.0556,1.0556,1.4167,195,271,515,3465,200.5,172,6711,57.4,0.286209,0.010256,1.3897,2.6410,17.7692,208.0,208.0,208,208,5788913.1,1204093919.3,true,95000,100000,5000,95000
rkyv,book_small,60,18,160,235,481,3265,165.3,137,6947,54.5,0.329811,1.4688,3.0063,20.4062,36,38,38,45,35.8,32,3337,17.7,0.493498,1.0556,1.0556,1.2500,195,271,518,3403,201.1,172,6999,57.4,0.285141,0.010256,1.3897,2.6564,17.4513,208.0,208.0,208,208,5792162.0,1204769693.0,true,95000,100000,5000,95000
rkyv,book_small,61,19,159,240,475,3249,165.4,138,7231,51.4,0.310988,1.5094,2.9874,20.4340,36,38,38,60,35.9,32,4547,26.6,0.741293,1.0556,1.0556,1.6667,195,276,522,3389,201.3,173,7279,58.0,0.287926,0.010256,1.4154,2.6769,17.3795,208.0,208.0,208,208,5793829.7,1205116573.7,true,95000,100000,5000,95000
rkyv,book_small,62,20,159,237,482,3489,165.1,137,6603,60.3,0.365189,1.4906,3.0314,21.9434,36,38,38,49,35.7,32,4175,17.3,0.484322,1.0556,1.0556,1.3611,195,273,522,3557,200.8,173,6655,62.8,0.312865,0.010256,1.4000,2.6769,18.2410,208.0,208.0,208,208,5778068.3,1201838204.2,true,95000,100000,5000,95000
rkyv,book_small,63,21,159,240,494,3623,165.8,138,19103,100.0,0.603175,1.5094,3.1069,22.7862,36,38,38,45,35.6,32,147,1.2,0.032875,1.0556,1.0556,1.2500,195,276,530,3659,201.4,172,19167,100.1,0.496994,0.010256,1.4154,2.7179,18.7641,208.0,208.0,208,208,5783692.1,1203007958.2,true,95000,100000,5000,95000
rkyv,book_small,64,22,159,239,470,3323,165.1,137,13519,66.6,0.403551,1.5031,2.9560,20.8994,36,38,38,45,35.7,32,3031,9.8,0.274389,1.0556,1.0556,1.2500,194,275,507,3361,200.8,171,13607,67.5,0.336042,0.010309,1.4175,2.6134,17.3247,208.0,208.0,208,208,5783966.8,1203065088.4,true,95000,100000,5000,95000
rkyv,book_small,65,23,172,244,461,3197,177.0,138,7627,55.7,0.314883,1.4186,2.6802,18.5872,36,38,38,44,35.7,32,3073,13.5,0.377772,1.0556,1.0556,1.2222,207,280,506,3243,212.7,172,7667,57.4,0.269748,0.009662,1.3527,2.4444,15.6667,208.0,208.0,208,208,5793139.0,1204972903.7,true,95000,100000,5000,95000
rkyv,book_small,66,24,171,249,517,3509,178.1,137,6227,62.4,0.350421,1.4561,3.0234,20.5205,40,42,82,110,39.9,36,5563,20.5,0.514033,1.0500,2.0500,2.7500,211,289,584,3623,217.9,176,6267,66.1,0.303118,0.009479,1.3697,2.7678,17.1706,208.0,208.0,208,208,5648180.4,1174821529.4,true,95000,100000,5000,95000
rkyv,book_small,67,25,159,234,466,3189,165.1,137,6927,52.7,0.318987,1.4717,2.9308,20.0566,36,38,38,46,35.7,32,4499,19.9,0.556425,1.0556,1.0556,1.2778,195,270,510,3269,200.8,172,6971,56.3,0.280377,0.010256,1.3846,2.6154,16.7641,208.0,208.0,208,208,5781673.4,1202588071.8,true,95000,100000,5000,95000
rkyv,book_small,68,26,172,245,523,3247,177.6,139,5563,56.2,0.316342,1.4244,3.0407,18.8779,39,41,42,47,39.4,36,4527,14.6,0.370371,1.0513,1.0769,1.2051,211,285,564,3367,217.0,177,5611,58.1,0.267701,0.009479,1.3507,2.6730,15.9573,208.0,208.0,208,208,5658993.3,1177070616.7,true,95000,100000,5000,95000
rkyv,book_small,69,27,159,236,462,3469,165.1,137,5475,52.0,0.315011,1.4843,2.9057,21.8176,36,38,39,99,35.7,32,3303,14.6,0.408003,1.0556,1.0833,2.7500,195,272,506,3527,200.8,172,5539,54.4,0.270847,0.010256,1.3949,2.5949,18.0872,208.0,208.0,208,208,5786402.9,1203571806.4,true,95000,100000,5000,95000
rkyv,book_small,70,28,161,236,458,3163,166.4,139,7067,54.8,0.329349,1.4658,2.8447,19.6460,36,38,38,44,35.6,32,3393,18.1,0.508009,1.0556,1.0556,1.2222,196,272,495,3343,202.0,174,7103,57.7,0.285799,0.010204,1.3878,2.5255,17.0561,208.0,208.0,208,208,5718909.0,1189533072.1,true,95000,100000,5000,95000
rkyv,book_small,71,29,171,243,441,3137,176.7,138,6019,48.0,0.271462,1.4211,2.5789,18.3450,36,38,38,45,35.7,32,3199,13.9,0.388238,1.0556,1.0556,1.2500,207,279,479,3183,212.5,173,6059,50.0,0.235397,0.009662,1.3478,2.3140,15.3768,208.0,208.0,208,208,5741344.5,1194199646.6,true,95000,100000,5000,95000
rkyv,burst,42,0,67,361,586,2915,103.0,63,19775,77.5,0.753107,5.3881,8.7463,43.5075,26,87,155,161,35.6,24,4119,26.5,0.745967,3.3462,5.9615,6.1923,93,463,726,3027,138.5,87,19807,94.6,0.682714,0.021505,4.9785,7.8065,32.5484,64.0,113.0,64,3248,7762890.2,877129636.8,true,995000,1000000,5000,995000
rkyv,burst,43,1,67,370,604,2915,102.7,63,13607,78.1,0.759796,5.5224,9.0149,43.5075,26,87,151,158,35.4,24,6515,27.1,0.764953,3.3462,5.8077,6.0769,93,471,742,3043,138.1,88,13631,95.2,0.689420,0.021505,5.0645,7.9785,32.7204,64.0,113.0,64,3248,7771017.1,877785979.0,true,995000,1000000,5000,995000
rkyv,burst,44,2,69,369,600,2873,100.9,63,8767,75.8,0.751163,5.3478,8.6957,41.6377,26,91,160,166,36.0,24,5751,27.0,0.748249,3.5000,6.1538,6.3846,95,466,745,3003,137.0,88,8999,92.2,0.673236,0.031579,4.9053,7.8421,31.6105,64.0,112.6,64,3248,7719216.5,869090311.4,true,995000,1000000,5000,995000
rkyv,burst,45,3,67,365,592,2971,104.4,63,9255,79.8,0.764306,5.4478,8.8358,44.3433,26,87,156,168,35.6,24,6287,28.5,0.800928,3.3462,6.0000,6.4615,93,461,733,3083,139.9,87,9351,97.4,0.695815,0.021505,4.9570,7.8817,33.1505,64.0,112.5,64,3248,7784681.9,875544718.4,true,995000,1000000,5000,995000
rkyv,burst,46,4,67,370,601,2845,103.8,63,15375,79.7,0.767637,5.5224,8.9701,42.4627,26,87,157,167,35.6,24,6107,27.6,0.775063,3.3462,6.0385,6.4231,93,474,743,2999,139.3,87,15495,97.2,0.697360,0.032258,5.0968,7.9892,32.2473,64.0,112.5,64,3248,7804482.1,877664985.5,true,995000,1000000,5000,995000
rkyv,burst,47,5,67,360,591,2839,103.1,63,7711,75.3,0.730454,5.3731,8.8209,42.3731,26,87,156,165,35.7,24,6475,29.9,0.838595,3.3462,6.0000,6.3462,93,462,733,2957,138.8,88,7983,94.0,0.677172,0.021505,4.9677,7.8817,31.7957,64.0,112.8,64,3248,7752316.9,874739029.4,true,995000,1000000,5000,995000
rkyv,burst,48,6,67,351,595,2875,102.7,63,15687,78.2,0.761143,5.2388,8.8806,42.9104,26,87,163,171,35.6,24,7411,28.3,0.795209,3.3462,6.2692,6.5769,93,445,741,3025,138.4,87,15823,95.9,0.692712,0.021505,4.7849,7.9677,32.5269,64.0,111.9,64,3248,7775005.6,869979707.2,true,995000,1000000,5000,995000
rkyv,burst,49,7,67,355,585,2923,101.6,63,6387,73.4,0.722229,5.2985,8.7313,43.6269,26,92,154,159,35.6,24,14047,31.1,0.872000,3.5385,5.9231,6.1154,93,450,723,3063,137.3,88,14111,92.2,0.671814,0.021505,4.8387,7.7742,32.9355,64.0,112.3,64,3248,7801697.0,876184551.5,true,995000,1000000,5000,995000
rkyv,burst,50,8,67,361,599,2925,102.6,63,17983,79.8,0.777285,5.3881,8.9403,43.6567,26,87,156,168,35.6,24,6715,30.2,0.848113,3.3462,6.0000,6.4615,93,462,740,3105,138.2,88,18095,97.6,0.705919,0.021505,4.9677,7.9570,33.3871,64.0,112.9,64,3248,7765375.2,877030499.3,true,995000,1000000,5000,995000
rkyv,burst,51,9,67,371,609,2173,99.5,63,15831,76.3,0.766457,5.5373,9.0896,32.4328,26,89,157,170,35.6,24,4659,24.4,0.684437,3.4231,6.0385,6.5385,93,467,754,2989,135.1,87,15911,91.7,0.678883,0.021505,5.0215,8.1075,32.1398,64.0,112.5,64,3248,7690527.4,865528215.1,true,995000,1000000,5000,995000
rkyv,burst,52,10,68,351,581,1078,103.9,63,17727,77.7,0.747593,5.1618,8.5441,15.8529,26,86,162,180,35.6,24,18975,36.7,1.033101,3.3077,6.2308,6.9231,94,445,725,3061,139.4,87,19135,98.0,0.702624,0.031915,4.7340,7.7128,32.5638,64.0,112.1,64,3248,7766636.3,870929081.5,true,995000,1000000,5000,995000
rkyv,burst,53,11,67,365,597,2833,100.3,63,6075,73.2,0.730139,5.4478,8.9104,42.2836,26,87,158,168,35.4,24,4707,26.1,0.738096,3.3462,6.0769,6.4615,93,459,739,3075,135.6,87,6099,89.4,0.659432,0.021505,4.9355,7.9462,33.0645,64.0,112.5,64,3248,7797667.5,876917822.6,true,995000,1000000,5000,995000
rkyv,burst,54,12,67,359,596,999,104.0,63,10783,75.6,0.727153,5.3582,8.8955,14.9104,26,87,154,161,35.6,24,13783,31.5,0.886407,3.3462,5.9231,6.1923,93,456,738,3013,139.5,87,13967,94.7,0.678938,0.021505,4.9032,7.9355,32.3978,64.0,112.8,64,3248,7724878.7,871373084.1,true,995000,1000000,5000,995000
rkyv,burst,55,13,67,357,590,935,101.5,63,16559,73.8,0.726485,5.3284,8.8060,13.9552,26,86,151,156,35.5,24,4399,25.7,0.723481,3.3077,5.8077,6.0000,93,451,725,2993,137.1,88,16591,90.5,0.660514,0.021505,4.8495,7.7957,32.1828,64.0,112.3,64,3248,7802940.0,876553513.4,true,995000,1000000,5000,995000
rkyv,burst,56,14,68,360,600,984,99.2,63,6631,71.7,0.723044,5.2941,8.8235,14.4706,26,87,152,164,35.4,24,6799,27.3,0.772914,3.3462,5.8462,6.3077,93,454,735,2953,134.5,87,6935,88.2,0.655560,0.021505,4.8817,7.9032,31.7527,64.0,112.3,64,3248,7661704.3,860293118.9,true,995000,1000000,5000,995000
rkyv,burst,57,15,67,355,594,2991,103.7,63,22431,86.8,0.837176,5.2985,8.8657,44.6418,26,89,155,163,35.7,24,16415,31.4,0.879561,3.4231,5.9615,6.2692,93,450,733,3127,139.3,87,22687,104.1,0.746913,0.021505,4.8387,7.8817,33.6237,64.0,112.8,64,3248,7792100.9,878931184.4,true,995000,1000000,5000,995000
rkyv,burst,58,16,69,376,600,936,103.1,63,7831,73.9,0.716531,5.4493,8.6957,13.5652,26,87,159,167,35.5,24,6659,29.6,0.835353,3.3462,6.1154,6.4231,95,475,742,3011,138.6,88,8011,92.4,0.666923,0.031579,5.0000,7.8105,31.6947,64.0,113.1,64,3248,7765821.2,878300114.0,true,995000,1000000,5000,995000
rkyv,burst,59,17,67,367,601,959,100.1,63,7663,75.7,0.756586,5.4776,8.9701,14.3134,26,87,156,169,35.5,24,8351,30.6,0.861893,3.3462,6.0000,6.5000,93,463,745,3193,135.6,87,8519,93.1,0.686907,0.021505,4.9785,8.0108,34.3333,64.0,112.8,64,3248,7763541.8,875637945.6,true,995000,1000000,5000,995000
rkyv,burst,60,18,69,381,615,1219,101.4,63,8871,75.0,0.740014,5.5217,8.9130,17.6667,26,88,157,168,36.1,24,6443,29.3,0.813349,3.3846,6.0385,6.4615,95,470,761,3017,137.5,87,9015,92.2,0.670705,0.031579,4.9474,8.0105,31.7579,64.0,112.5,64,3248,7693126.8,865392919.9,true,995000,1000000,5000,995000
rkyv,burst,61,19,67,378,600,986,100.1,63,7951,73.5,0.734020,5.6418,8.9552,14.7164,26,87,156,164,35.4,24,18847,33.5,0.946159,3.3462,6.0000,6.3077,93,466,742,2971,135.5,88,18975,92.2,0.680469,0.021505,5.0108,7.9785,31.9462,64.0,112.4,64,3248,7787392.4,875614149.4,true,995000,1000000,5000,995000
rkyv,burst,62,20,68,361,604,2983,102.3,63,17807,78.4,0.766217,5.3088,8.8824,43.8676,30,87,151,160,37.1,24,16447,33.6,0.906919,2.9000,5.0333,5.3333,97,458,740,3109,139.4,88,17887,96.3,0.690613,0.041237,4.7216,7.6289,32.0515,64.0,112.3,64,3248,7644224.1,858680684.1,true,995000,1000000,5000,995000
rkyv,burst,63,21,77,354,590,3011,109.5,68,7311,74.3,0.678711,4.5974,7.6623,39.1039,26,87,156,164,35.5,24,7331,27.5,0.772670,3.3462,6.0000,6.3077,102,450,731,3107,145.0,93,7511,91.5,0.631273,0.019608,4.4118,7.1667,30.4608,64.0,112.5,64,3248,7385210.3,831116042.1,true,995000,1000000,5000,995000
rkyv,burst,64,22,67,368,607,2723,105.6,63,21327,85.6,0.811419,5.4925,9.0597,40.6418,26,87,157,171,35.5,24,19215,42.8,1.202688,3.3462,6.0385,6.5769,93,471,750,3155,141.1,87,21615,107.6,0.762443,0.032258,5.0645,8.0645,33.9247,64.0,112.1,64,3248,7778671.7,871892188.1,true,995000,1000000,5000,995000
rkyv,burst,65,23,67,356,583,2939,102.4,63,13703,75.1,0.733478,5.3134,8.7015,43.8657,26,86,156,165,35.5,24,12831,28.9,0.813130,3.3077,6.0000,6.3462,93,451,724,3067,137.9,87,13791,93.1,0.675237,0.032258,4.8495,7.7849,32.9785,64.0,112.0,64,3248,7782819.9,871625139.5,true,995000,1000000,5000,995000
rkyv,burst,66,24,68,354,598,1025,98.8,63,7187,70.4,0.711824,5.2059,8.7941,15.0735,27,109,157,168,35.9,24,5755,25.8,0.718293,4.0370,5.8148,6.2222,94,454,736,3109,134.8,88,7247,86.5,0.642079,0.021277,4.8298,7.8298,33.0745,64.0,112.5,64,3248,7808523.6,878210762.9,true,995000,1000000,5000,995000
rkyv,burst,67,25,68,365,604,2919,101.1,63,6695,74.2,0.733983,5.3676,8.8824,42.9265,26,86,157,166,35.4,24,4303,25.8,0.730597,3.3077,6.0385,6.3846,93,453,748,3033,136.5,88,6815,90.5,0.662828,0.021505,4.8710,8.0430,32.6129,64.0,112.0,64,3248,7774716.5,870737805.7,true,995000,1000000,5000,995000
rkyv,burst,68,26,67,368,598,972,103.8,63,16191,79.9,0.769966,5.4925,8.9254,14.5075,26,87,159,170,35.8,24,6755,29.1,0.812751,3.3462,6.1154,6.5385,93,472,741,3035,139.6,87,16263,98.0,0.701788,0.021505,5.0753,7.9677,32.6344,64.0,112.7,64,3248,7747004.0,873262284.7,true,995000,1000000,5000,995000
rkyv,burst,69,27,67,348,567,3031,101.5,63,33375,84.3,0.830009,5.1940,8.4627,45.2388,26,87,153,161,35.5,24,17231,32.4,0.913798,3.3462,5.8846,6.1923,93,446,700,3147,137.0,87,33439,101.3,0.739456,0.021505,4.7957,7.5269,33.8387,64.0,112.5,64,3248,7803169.7,878007699.4,true,995000,1000000,5000,995000
rkyv,burst,70,28,68,359,593,3001,105.7,63,13671,78.0,0.738110,5.2794,8.7206,44.1324,26,86,151,162,35.8,24,4999,26.3,0.734736,3.3077,5.8077,6.2308,94,452,729,3077,141.4,87,13759,95.3,0.673696,0.031915,4.8085,7.7553,32.7340,64.0,112.3,64,3248,7731647.5,868613962.2,true,995000,1000000,5000,995000
rkyv,burst,71,29,68,362,602,2929,102.7,63,13655,75.2,0.732385,5.3235,8.8529,43.0735,26,86,156,161,35.4,24,3739,25.8,0.727357,3.3077,6.0000,6.1923,94,457,748,3113,138.1,87,13687,92.3,0.668176,0.031915,4.8617,7.9574,33.1170,64.0,112.5,64,3248,7780649.8,874993452.9,true,995000,1000000,5000,995000
rkyv,mixed,42,0,67,400,616,1065,109.1,63,7239,80.7,0.739907,5.9701,9.1940,15.8955,26,123,156,166,36.7,24,8719,31.1,0.848019,4.7308,6.0000,6.3846,93,520,757,3025,145.8,88,8911,100.1,0.686506,0.032258,5.5914,8.1398,32.5269,64.0,118.6,64,3248,7514464.1,891287522.6,true,995000,1000000,5000,995000
rkyv,mixed,43,1,67,373,586,2927,107.7,63,20015,83.2,0.772398,5.5672,8.7463,43.6866,26,122,156,167,37.0,24,10639,32.6,0.882766,4.6923,6.0000,6.4231,93,490,723,3105,144.7,87,20111,102.0,0.704806,0.021505,5.2688,7.7742,33.3871,64.0,118.3,64,3248,7391896.0,874768592.8,true,995000,1000000,5000,995000
rkyv,mixed,44,2,67,382,602,2903,103.1,63,9463,77.6,0.752655,5.7015,8.9851,43.3284,26,123,157,166,36.5,23,6639,29.6,0.810157,4.7308,6.0385,6.3846,93,497,744,3035,139.6,87,9727,95.0,0.680487,0.021505,5.3441,8.0000,32.6344,64.0,118.0,64,3248,7523664.3,888009977.0,true,995000,1000000,5000,995000
rkyv,mixed,45,3,67,384,603,2941,108.5,63,16847,83.8,0.772098,5.7313,9.0000,43.8955,26,122,159,168,36.7,24,7363,28.7,0.782688,4.6923,6.1154,6.4615,93,503,745,3061,145.1,87,16975,101.7,0.700517,0.021505,5.4086,8.0108,32.9140,64.0,117.9,64,3248,7517185.9,886162683.0,true,995000,1000000,5000,995000
rkyv,mixed,46,4,67,389,603,2955,107.9,63,15015,83.3,0.771495,5.8060,9.0000,44.1045,26,121,159,169,36.7,24,5567,28.1,0.765120,4.6538,6.1154,6.5000,93,508,746,3099,144.6,88,15127,101.1,0.698917,0.021505,5.4624,8.0215,33.3226,64.0,117.9,64,3248,7488800.4,882867762.9,true,995000,1000000,5000,995000
rkyv,mixed,47,5,68,374,601,2815,106.8,63,6611,77.5,0.725850,5.5000,8.8382,41.3971,26,119,152,167,36.7,24,7231,30.4,0.829617,4.5769,5.8462,6.4231,94,488,740,3023,143.5,88,7411,96.3,0.671359,0.031915,5.1915,7.8723,32.1596,64.0,118.2,64,3248,7526553.4,889916796.7,true,995000,1000000,5000,995000
rkyv,mixed,48,6,67,412,646,2979,105.5,63,20367,85.1,0.806187,6.1493,9.6418,44.4627,26,104,156,164,36.8,24,17471,36.2,0.984940,4.0000,6.0000,6.3077,93,525,793,3181,142.3,87,20639,104.9,0.737103,0.032258,5.6452,8.5269,34.2043,64.0,117.3,64,3248,7494326.6,879306889.7,true,995000,1000000,5000,995000
rkyv,mixed,49,7,67,383,597,3015,106.1,63,14535,80.8,0.761719,5.7164,8.9104,45.0000,26,117,156,168,36.7,24,8391,33.4,0.910394,4.5000,6.0000,6.4615,93,499,737,3189,142.8,87,14623,100.2,0.701147,0.021505,5.3656,7.9247,34.2903,64.0,117.7,64,3248,7517734.2,884861398.2,true,995000,1000000,5000,995000
rkyv,mixed,50,8,70,389,605,2983,106.7,63,7215,78.0,0.730654,5.5571,8.6429,42.6143,26,124,156,164,36.6,24,4547,25.8,0.705712,4.7692,6.0000,6.3077,95,507,750,3097,143.3,88,7283,95.3,0.665352,0.031579,5.3368,7.8947,32.6000,64.0,118.3,64,3248,7514202.0,889301863.7,true,995000,1000000,5000,995000
rkyv,mixed,51,9,70,402,625,3001,110.6,63,32399,94.1,0.851377,5.7429,8.9286,42.8714,26,121,157,170,36.7,24,7099,30.6,0.834391,4.6538,6.0385,6.5385,95,518,770,3181,147.3,88,32527,111.0,0.753619,0.031579,5.4526,8.1053,33.4842,64.0,117.9,64,3248,7490497.4,883497042.4,true,995000,1000000,5000,995000
rkyv,mixed,52,10,70,385,603,2809,109.9,63,15663,81.5,0.741986,5.5000,8.6143,40.1286,26,98,153,167,36.6,24,4879,27.7,0.757332,3.7692,5.8846,6.4231,96,497,744,3013,146.4,88,15751,99.0,0.676232,0.031250,5.1771,7.7500,31.3854,64.0,117.6,64,3248,7499823.0,881754511.2,true,995000,1000000,5000,995000
rkyv,mixed,53,11,67,381,604,964,104.1,63,11567,77.2,0.741680,5.6866,9.0149,14.3881,26,116,157,171,36.6,24,13311,31.5,0.861408,4.4615,6.0385,6.5769,93,495,747,2997,140.7,87,13375,95.4,0.678037,0.021505,5.3226,8.0323,32.2258,64.0,117.8,64,3248,7482085.0,881115715.3,true,995000,1000000,5000,995000
rkyv,mixed,54,12,67,385,598,2967,108.2,63,16031,82.1,0.759513,5.7463,8.9254,44.2836,26,118,152,163,37.1,24,4779,28.5,0.767914,4.5385,5.8462,6.2692,93,501,736,3095,145.3,87,16095,100.4,0.691034,0.032258,5.3871,7.9140,33.2796,64.0,118.2,64,3248,7493798.8,885729540.1,true,995000,1000000,5000,995000
rkyv,mixed,55,13,68,357,567,1271,105.7,63,7203,75.6,0.714613,5.2500,8.3382,18.6912,26,120,156,167,36.6,24,6083,28.2,0.770063,4.6154,6.0000,6.4231,93,473,699,3015,142.4,88,7535,93.7,0.657785,0.021505,5.0860,7.5161,32.4194,64.0,117.8,64,3248,7530245.0,887372728.9,true,995000,1000000,5000,995000
rkyv,mixed,56,14,68,382,607,975,103.6,63,30255,84.9,0.819412,5.6176,8.9265,14.3382,26,117,153,172,36.6,24,20447,41.8,1.140300,4.5000,5.8846,6.6154,94,494,749,3145,140.2,88,30351,104.9,0.748391,0.031915,5.2553,7.9681,33.4574,64.0,117.8,64,3248,7473412.3,880404320.2,true,995000,1000000,5000,995000
